draw,gpp,lai_mean,lai_max,ceff,lma,f_auto,c_fol_0,f_fol,f_lab,d_onset,cr_onset,cr_fall,c_lf
126,2901.7403745156703,4.780395621716595,9.717341697859672,86.40024457634306,195.53720389755503,0.6689244094576019,607.2148414915115,0.07000459566242627,0.022356524340143787,324.3161340713444,53.42004269607511,120.40710576096626,0.2845957525873863
127,3250.1925469478965,11.447351329841624,14.335771678985209,91.52822567322268,168.03416240641548,0.5818690024956638,1203.20554040775,0.17432960468976552,0.047799688314154515,320.35341646341953,26.4549267275256,73.69139734185862,0.3096265848430023
128,2928.5705715372837,5.159174504190003,8.313822980544924,83.18973706718613,234.5860918598715,0.6887222165305507,1842.4651740144586,0.026545066777187203,0.046389210707203976,224.89931102258555,33.635275949447404,64.98742682420948,0.2129273637214122
129,2395.723940132255,3.5648865355254347,5.109758396662304,48.90707451631062,199.40785904134026,0.4931260495774333,132.92520807402784,0.04371828220122321,0.08949604164022447,67.3425687977969,31.167619256568013,77.8606468706868,0.2884085716314615
130,3317.919212185658,16.92635531944527,19.648708528516714,97.66214376726693,190.6038373047434,0.4027538472018174,1714.8582065087392,0.1893158183989895,0.07146945700864005,98.06432347816812,90.44708200165688,56.17486554454816,0.24492087298906465
131,2795.855476778167,4.577746771912702,6.282911270538049,65.48022085078881,230.8272279703163,0.6531691480859712,1296.5319036122573,0.029652645570036336,0.06176592080114939,99.66847687226196,96.90731618912885,72.43266494482786,0.24024916612357122
132,3123.388366349845,10.718632832746579,17.298181333443758,54.59005046545137,180.84127505721037,0.4542290372463032,1199.7610273748169,0.021590775067668867,0.17118762673346577,261.9850543180973,60.960673516758185,72.6841614667751,0.28891726289630476
133,2962.890911424744,7.312120852851525,8.025514238116342,48.87185370529759,225.17027878773374,0.5548011773949119,1655.103380825071,0.03684953825568106,0.12303066572021619,163.6540707114076,82.88294825527227,69.68822346691631,0.24748518698045574
134,2521.8394416962215,3.7427853384970935,4.965921113771659,57.8429598109172,212.59871059657493,0.5338998238171228,113.45403400342364,0.05029484901348604,0.05354900790266635,98.86068030523121,96.40940969233986,93.90597292209264,0.21484682467097974
135,2897.391948911634,6.146592988223093,6.849732395110649,52.675319788378644,178.8242774384804,0.6304579872853251,105.30105669778524,0.06861173896507165,0.032740749652419375,127.56981815700287,36.57447271554777,51.351321159880996,0.23694793863037752
136,738.3974290908382,2.2063391697974133,5.412783092018826,10.473036233834184,237.53811330627548,0.3961840999698383,57.03932412644039,0.05956330930546098,0.06636397419848696,113.9097664658386,77.78131979844791,61.89686897127125,0.28375336779813704
137,3096.697651741013,10.070120568257854,11.298039418484828,49.32159882995704,152.11481212268612,0.4875775069119537,1494.961081884115,0.06347116551529165,0.07865449247331023,226.0657390018668,28.10542990204062,52.5364866872565,0.2532084790812766
138,3100.20423484105,6.98311513303504,11.461772078393613,84.45882524064542,173.73563065314372,0.5857512495614416,1966.9119146128974,0.0400535539617674,0.075378026554196,311.8337244214439,60.04149864081935,27.775174234537452,0.27680843556687806
139,3088.492714913349,6.047653408551151,6.9077245080520715,85.45863923405444,226.62019140254915,0.3254329109513789,528.816963015766,0.07954976068926967,0.12268000052180376,15.330962056420166,30.395860849494127,146.60052481026383,0.32160315180600796
140,3156.991223346905,7.287260389222075,8.941135735533777,97.35693480663838,233.52294483514666,0.339865414892177,977.1860631647046,0.027890713005787323,0.11991387927679936,336.5480140552017,79.71818469913293,24.530018924924214,0.22087182072103786
141,2993.26429036679,6.104040746628051,14.200123866429252,87.69181372389974,171.25737116511797,0.6169678716316649,1192.4847464709906,0.023596016081443582,0.03515679730973059,341.35213829034666,76.75029575424081,77.0099009812175,0.23460529235917743
142,2328.248383024713,2.9030516821190107,4.787413841204551,98.71932987440785,194.7967194911733,0.6589876896542821,146.31152436891387,0.06216791873627472,0.036720653054931,271.1509792451601,22.4675795576898,39.14541181631424,0.28281484132781226
143,3245.2344862730265,12.360430670272596,15.413620071767896,77.26203375932094,144.77255439113733,0.37061586538219066,951.6748744575029,0.05658199255183671,0.13861901739235716,39.704117816084576,80.6875074657636,83.39448024361765,0.2413807724807486
144,2938.3216037219777,6.012093992091711,6.552676994594988,54.99904847695511,231.17457531882158,0.5429383362490574,1353.9106550939107,0.04263241073662286,0.126318631745897,77.34702562472732,52.40551376164948,81.96512510783512,0.27196984727831336
145,2822.360482058685,6.598657985984459,14.98684685493525,49.182275777347336,193.67800477620708,0.5983541419136822,1063.9583611083578,0.05679674227733741,0.04550832843993225,195.01677488336642,85.20273251172077,47.84266826826446,0.2968185541840187
146,2273.685724737199,8.421222474902532,15.393093429845491,15.031586752074134,182.26233061651766,0.6811815005722277,1981.4391749444878,0.0632861886590825,0.04857922821144559,342.6232265572599,36.879462563013334,67.82407611790092,0.20643721719234107
147,3253.1308215448876,12.86202629833142,19.017648143237402,85.87415292502016,164.94218900654434,0.3040640275819025,831.6658185651122,0.10089834552336835,0.11201423003517574,243.91678034207246,64.79717261941117,73.69332823807886,0.29386454462019174
148,2985.290470057767,9.352984485533574,12.776472565877985,36.53808746554223,169.93886998396002,0.6678381750066753,477.88386410221796,0.06448223040540678,0.045115291253769826,45.76232351090929,31.550713888739786,44.20411444311567,0.2129319752995995
149,2438.9337143461707,3.212210334619828,3.925472548751866,58.61379969882549,217.78466874961236,0.6677453367608208,349.79902912572146,0.07259676429588488,0.036947848175020184,301.86497362304544,84.06472029728828,111.04380231811889,0.29879273116700855
150,2821.009837675118,7.793274355782227,9.635684039165085,40.95639717783795,200.94938300768445,0.39034681646147706,168.6589508511078,0.06507752692681824,0.09759832446336754,326.7541658915223,16.22610201620877,132.40433653038804,0.2304088324227989
151,3245.8413863642745,13.631523175748118,18.89478766169082,82.38918248522,235.85319639194387,0.3074743493967332,579.1672534940527,0.11544324420934965,0.1877904211101931,278.3389394321989,80.29202525096935,27.359020176656195,0.21336232107200118
152,2585.480045814265,7.0746728543870185,10.797038871165258,25.453061393357444,200.97437054119064,0.5485955912174683,1362.6810574780677,0.06889182786781835,0.055381100358694965,310.46075631388555,50.22476906940148,109.38596814040672,0.2222556477706143
153,3131.1201083765513,7.764278896990165,10.860918962963185,69.89266880896594,194.56749801362977,0.32062729204380525,1903.3147389636713,0.09677098857308422,0.09841072180883395,55.71516841792001,70.78602111278389,121.28556097012978,0.30984797570043027
154,3173.5878175418284,14.773859577355381,17.240208194202,42.102558363985096,159.30042015226354,0.41241160539494026,777.7189886048798,0.10964642239962129,0.17206915768270303,154.6738660385363,91.53480316584805,50.8197123354344,0.32197717096596945
155,3262.7408608484616,15.973397022758945,21.742447292052574,94.25207775410985,169.59988664287613,0.38958110380733496,338.4875665407868,0.10834603084389771,0.13043144972106233,167.18009362713585,24.828622607851734,35.407862798424276,0.2026486423982616
156,2179.2381983032633,6.81952651196251,7.997071966860908,15.908620569682448,239.28353734903266,0.37581251309361374,52.18657327773507,0.14359505348427923,0.1437327706405607,52.52410902374387,24.149671364504115,38.03516831807261,0.3039450849183276
157,3051.500947395907,7.060232726468868,8.856266294624328,62.714779216306226,200.62011340839183,0.4074985529783608,237.81895915481192,0.12879751971773318,0.03419033270342837,279.40759432014937,77.45313669981117,112.20017632138357,0.27854348827350395
158,3190.707791232121,8.351603535474874,9.424352306192462,92.79659561387494,173.22729635594888,0.5146107758903784,1562.9308371585998,0.07353307830186061,0.024685066835842553,147.18894825715506,94.87397632974135,47.090217175806444,0.2043205093707799
159,2963.169442118876,5.397660793491278,6.270877480120078,76.01995664181777,198.4155919879561,0.50856852191348,978.937888356069,0.05400032873647321,0.08435763941059683,347.5620967601621,53.032955678235,89.7930922312989,0.2915982902350434
160,2921.311963196887,8.531281594628222,9.158483615233735,34.48066008254288,227.62476446156296,0.3870202744352962,698.7110789462229,0.0643390170178982,0.17336380304241616,62.96213005219921,81.25948492266919,81.94583643369316,0.2791078562560534
161,2632.1439240558143,7.240977682035222,10.099151534314878,25.781047254321393,231.96880295105328,0.4575965015592658,1255.1200581355997,0.07959535046395373,0.13444296894889282,112.49777494662499,96.39582737256157,102.28026871085247,0.28605222050620416
162,2544.6742063606284,6.62462118585319,7.917965487628281,26.86119039544337,208.30723102106728,0.5411043071202704,1552.0129832925652,0.03261447641091945,0.10630698594424663,298.73983928377817,86.10239769705096,49.32794865154409,0.22807084592642685
163,2634.4784975325565,9.509090131654888,10.660680540990292,18.98213990141678,176.6037430940288,0.5326629186840058,1145.5376184150828,0.03937151529738323,0.13611332462981995,132.99797358102182,40.809730115287834,32.411929050312,0.2472016898490407
164,2518.7966928028304,8.52358481642751,12.617037169635015,19.768029571036784,168.51254532662077,0.3408538894965865,1342.5994264605308,0.08638749696460005,0.04340322542812984,249.51594870183348,44.077462255026184,46.11746771749396,0.23691886201137352
165,2552.229093809951,6.255712501095806,13.574416735593303,33.01155842720877,206.88706734016128,0.5768613311054656,1744.2167104021526,0.02753347417440746,0.056575116686976415,287.70948807049206,62.98637893826862,139.5947837776842,0.2366258503261812
166,3208.1028065256764,8.882337268139345,9.63488009622436,89.13587170002616,216.04947298287988,0.4631136202976477,1568.4454679819037,0.204108642012809,0.04310281488089817,217.6804580107163,57.92804261645335,121.41925055153382,0.2939784329351637
168,3106.4234123409124,16.236081031073876,17.89056999704532,26.93196609404744,158.8988193331255,0.5127842017405045,1555.824120604234,0.10233001118932512,0.12222921673014005,210.20349750485911,40.953444840239044,147.90199568951977,0.20579284912960474
169,3007.728729229253,7.510617278987513,12.975999895817207,48.252868513113896,203.38268736628535,0.3819351338633405,1373.4885565636364,0.08315713936459238,0.08610531418566784,40.995752309946425,20.602810882117584,144.13105703893655,0.2845389192996613
170,3206.0232641550147,11.87694654606588,15.960443709310796,93.08039435192633,185.67985811120502,0.3957934288868409,248.67969773543135,0.16526352034166666,0.11108989165246913,162.13835401553663,59.47455091562658,42.496247376280536,0.3005879659598112
171,3300.301610355101,18.61791995612474,24.288850973184466,94.50035735399014,194.59463561921683,0.3629387596716747,632.2784737995497,0.14320872343754687,0.24654140719902246,74.09279459415015,65.991024010313,77.74042888678093,0.22458732242475887
172,1984.6101462670067,3.1638766486346235,4.297683912322418,33.22223977875454,154.26893117974666,0.49234587074102665,128.2267048221031,0.04825035725399337,0.025912335463842338,133.4287642775894,62.24058334635332,49.28248738571242,0.2880210656919958
173,3011.7750136250147,5.737044903776764,11.690582546641624,88.52987126804061,186.53279699756547,0.3721212047783655,519.0390536150154,0.024972681724096658,0.055361517017822146,91.80990050835165,44.872548814161476,35.79666050705735,0.29503925298347444
174,2636.7228468260214,6.0923135894734495,9.144518902534923,31.202968035831244,228.80512309607002,0.5796290647932218,1511.9636198812486,0.044875326884013494,0.11322314782126208,23.503856097864197,10.377160026488083,102.44251260331934,0.24932154034342052
175,3172.4302828387645,10.389156983551954,15.384968377829608,58.2172254512566,167.66562680408305,0.4293019954696588,1363.9051285171674,0.09205381689754434,0.032418942323016973,320.273400487704,73.11593385406991,149.82848058661713,0.21280147299064775
176,2940.749859555062,7.10183159191049,9.28885705814867,44.15787324273446,229.71529473027562,0.3787672566906791,1145.2253778078978,0.09961381064251826,0.055327985751216176,360.2312386123433,83.10595931525751,128.40925729615128,0.23171123337103755
177,2301.3361115850507,7.497220777113668,14.359744346396383,16.546442014444285,175.49415687209407,0.5972759963840009,1840.1091571722623,0.08321149468483426,0.04786391787561279,77.83981542313224,66.87959174042572,144.14873029729358,0.24062570883288736
178,3235.0049439368195,9.70212982306765,15.075434707741005,94.46833006414879,230.00879276384705,0.4783632835443362,1741.2339984189173,0.10585975485384108,0.15189297422527845,10.63212012212263,75.5781891897122,111.9342912186116,0.30128187059868394
179,3207.3873009032277,9.038180695971793,11.94223243623253,91.53224382936821,226.36408237316408,0.6144609998398902,1627.7141475460824,0.07460942518823799,0.05252701821927941,304.1549789863671,64.85660956820112,35.02482418585027,0.2009128961708768
180,3084.189926654869,8.117226865543065,9.221989418250509,58.503250888447745,190.39158419301327,0.41210384013627,43.95893309514429,0.09620439348863852,0.03263625040024782,76.23198969771796,11.62309211102249,40.167630519136296,0.22092774172383225
181,1884.9031822191184,6.117559617765771,10.705723655162538,14.173465676041188,226.49579758674355,0.49854220926624415,1437.3306970365406,0.09481125799169503,0.0380819197770074,227.01679990771515,44.47822228207449,66.47449335902549,0.2256786103371872
182,2907.832531469404,4.840192953401488,7.242787869949141,75.66589116548826,231.64720875531344,0.3907783235090659,870.0491916677624,0.07992782506404557,0.044274542023825046,360.1525859049089,38.81157696011827,104.35118760041338,0.271962033024165
183,2988.2986110662264,5.134069499966887,7.314715168759287,94.325730145669,219.67657699984534,0.4831183352840044,614.6117451682054,0.025211732691324325,0.06313373497544733,236.92327018121853,90.38332764054066,85.47708657543788,0.2267929509462875
184,2903.7748584475894,9.88180942866156,12.3205984069288,29.016555011874267,218.54743208210436,0.44656088186976906,1246.9425043252347,0.0864305645878767,0.128482988881482,175.5633762775047,71.1167705212358,92.74985856896497,0.2480138198726965
185,2147.4035121896372,5.978334489727543,11.578820042736684,19.381681068118,185.33416081811527,0.3587765416371988,1223.660177674518,0.056202300338529736,0.05745117750175468,29.69440909453757,90.508471977535,32.28791615860577,0.2757137619978008
186,2687.987392526954,6.440121722935777,9.605314705629246,34.09646938504909,213.67619239753304,0.4495545631561984,1966.2356880563455,0.050217422360695145,0.05310686759684481,151.3161652614493,96.44284965124955,70.90020550835459,0.22244047468359332
187,3197.9413399264245,15.830243705279955,19.894323486485543,42.353888892051174,156.35411022457208,0.3592736212575065,952.7154566709787,0.05535621705036548,0.16598729094379838,139.88503597650282,80.79214119714818,21.29443393028877,0.22406135159100143
188,3099.681877485845,7.9640742305665615,12.797984772652695,68.173068433367,199.31349681001973,0.6825306999855288,1766.2927392685071,0.12856989544349937,0.020641991704281677,108.7669278999944,24.655439512953414,63.45679623222306,0.29959167651401375
189,3143.833001887031,8.190601824544052,9.993009404453845,76.79361594331094,230.93327873857234,0.5009974121501866,292.4318599363038,0.1183887392425233,0.08587841172393135,50.50894140642034,93.53996253240126,134.1587494695887,0.21363628996128486
190,3061.4826017174214,11.914731899061414,12.873420827695245,33.11988077240092,194.26066007729074,0.37316541969436295,1264.286510034822,0.12235603860591679,0.07709977921438131,90.61376411046705,45.25636164981559,59.985835715441205,0.23329452231513986
191,1208.782730688907,1.3722405169125622,3.1076410208323773,48.344461408977395,220.5878597525819,0.6580386677083776,225.6431931082318,0.02061035435518238,0.01018672608115592,19.55140029973311,85.36509888974118,102.47218557068322,0.20513436759626785
192,2847.355089390242,13.386078825991126,15.842832348334598,18.15159186277303,153.65179006521086,0.48841592970494163,1847.6099056743487,0.1293282019423903,0.12853186069688313,175.08089206869082,42.55591597101847,112.9450784607055,0.27776762354154794
193,3149.046256373335,8.135921904897927,8.777963687541098,69.43885010027242,194.32938530808116,0.4360830119099708,731.2977534549179,0.09902728683983433,0.11254578476979432,17.777183235657365,67.08465507559234,139.06030083110295,0.29997040664762853
194,3099.048844849478,7.707889867336465,14.783851314428315,82.20859786974756,177.00579553539288,0.5911455830889981,1413.9179829537666,0.014996566613907301,0.08647968654111748,240.02947060000784,61.12476476831794,49.992956410397994,0.2659791554208891
195,3120.7919437431456,8.959721766035813,10.642915656017747,60.461249648239324,173.36367381846483,0.4142837802221455,435.4911266055147,0.09571912609561953,0.052120782574676915,106.95379407710284,18.336162774434026,67.29416494530095,0.22453732747122518
196,2974.281419375564,6.3013934444718736,8.779091472396166,58.003119873149664,205.94202542637754,0.5933324047473749,1626.576066529649,0.06381536204401903,0.05356371342482993,207.5358829585095,76.16532474319143,145.437474034645,0.23323125963638877
197,3173.8576282093363,16.738033515624796,21.22589835836209,35.88178571658822,175.82532221798772,0.3459869335645557,1963.9158184087537,0.07674612363141942,0.24723136455735584,223.47977732994616,89.14155603000094,22.138545297296055,0.29786839282419064
198,2070.354141660658,4.399354522175211,5.048568066524195,23.343963141420453,227.90821391208215,0.5897283513849152,283.0944354746738,0.07795996428835783,0.05135438022542953,141.06765415056984,32.86191540613447,75.82271199188733,0.2125897783479635
199,2394.157625413606,8.788342361773637,9.82105578765578,16.188697893921542,149.71685110491944,0.4244188128425497,1323.4351629319444,0.13586682799676933,0.06512765167893057,248.42187018517077,49.59565093245334,84.80817655005808,0.292005146834309
200,3103.497665169535,7.80187252194651,12.645957486115698,74.77757361882439,207.1560795109055,0.5632304244507376,1831.481507706463,0.07443935039375608,0.07887810258258325,189.34595013646808,80.1172132481119,63.33691418458303,0.2988672212611695
201,2949.5646170729115,7.713855658413875,12.620735781237078,41.68696212402235,204.26654125541188,0.564891968226235,1081.986603831442,0.1317753865531203,0.07085507438754854,337.2536039719005,66.82452089414028,149.60292623873255,0.31510691074201946
202,2031.5998357446915,7.3119288959553295,14.438253958281305,14.019338689062735,227.41927119469602,0.47162768518658416,1828.8704794191121,0.07737147923351484,0.0669483446927009,211.47483839417305,30.298897941314447,39.13477902656689,0.24198371478657899
203,2627.9428937929274,5.1315164130485655,9.126360997650442,41.06823811892306,235.4436152191714,0.49053429880375876,950.4630434373455,0.07145282682752459,0.05538871898462143,180.2160825698533,91.83355631481496,116.8960587492773,0.26905698386380844
204,3108.593771551009,7.758262529372022,10.253444857125062,71.29516545246075,149.67047176429801,0.6933174710916549,309.5516543252521,0.0372375524945196,0.05191262999608122,157.5116654210595,31.158112364347897,94.91520286041555,0.21468364807892246
205,3177.707432190887,14.630750526515259,16.521051768448572,40.74502316497044,200.75613135073513,0.3472818562305334,1414.7305572274752,0.015446663225334764,0.26253947238127867,246.37342456550144,90.35948808318581,131.950111408093,0.2173040500304121
206,2997.9803718618737,5.850985796307673,8.578901339841476,74.1110969656816,227.32602413388202,0.6538910433829971,292.32020883526144,0.027754674331487907,0.07710046275800393,199.93552107992852,88.34627308091974,109.2011909889161,0.21925393333156837
207,3196.0288407580997,11.629496581039305,14.080016519292691,81.52610632228928,145.4232232689309,0.5697363690437517,125.98374754694603,0.04315703207830919,0.13938567777352168,235.21560935275681,70.25177867848261,77.81172581519996,0.2858889380622129
208,2598.799071083424,7.512378611138921,9.17468802042888,24.468226437040364,207.12280750429022,0.5679716772021604,118.45229718094065,0.08432300658247292,0.10764111541738912,54.58472269981853,88.4429183202998,71.27369721794182,0.23595674648954956
209,2790.399094786717,6.809151325658567,14.270133203274632,40.01714285434744,225.88845338497984,0.48648244430634036,1844.7493330396358,0.06321866274210493,0.02780115563040147,15.848844952711982,93.91960125163915,106.55278625874278,0.21239983476817545
210,2905.1916684802413,6.840469991744123,8.33839960221077,42.03921164960734,156.86648327688204,0.4424815262819151,339.51552337385147,0.035458345277161324,0.06645246291237875,1.860399157696182,63.90276751160874,139.09389313378466,0.22238157036659625
211,1551.4971927683946,4.968047760815168,10.841839022050852,12.88984868316021,220.18629161060363,0.6273779146008094,531.0447460064092,0.06796744574722093,0.03774054577522945,230.87315832794212,40.8316058251916,101.33630904612133,0.22079177987335122
212,1706.9235910179866,2.408788227706541,4.867764661314932,40.26346335575691,215.29814090030277,0.6474223255779598,330.14674579917124,0.011055163883601199,0.06443645522311552,203.5371455977429,53.66159365308955,86.44518391846755,0.28791638455681906
213,3176.4185459472196,8.601680440030702,16.313916078788953,91.47746328981918,169.08432547063978,0.6856788051644727,980.0628935940164,0.021121448349877652,0.05713480432674628,352.2393790562695,53.48477096957483,51.03082080030818,0.21017132188209023
214,2763.3315836606216,5.622336852399652,8.446514700783162,49.020851294357,236.85199391721568,0.6923986457471317,1027.444060458824,0.07486673848687683,0.09484772560188162,230.07619398475018,43.302946105312415,27.54678007990842,0.3191809189567153
215,2676.036914922789,6.696664989078277,9.823005458252355,33.58608838618555,208.7450154270823,0.3526223291312434,1922.5885181761257,0.10064235362714617,0.08355589482561446,263.7083477337828,30.71085782481851,72.11385222862518,0.3194946819293456
216,3180.7533092189833,8.310221950416146,9.981164509852125,92.47248097318534,190.93718160434582,0.5021103602997206,1561.0531924105555,0.12205228118635116,0.06364938629563119,259.3497242964646,84.87821925996657,25.81180030028174,0.31286181318134954
217,2301.433534589706,6.560674837160459,11.302831195079614,18.541864821955848,160.7400375559339,0.5270701806676056,495.5982668572557,0.05016650514927164,0.054486792836263266,99.9071990947739,49.82127060204551,111.72165423854936,0.22448081232788208
218,2831.136823720052,5.306279541815785,9.861915318382819,59.33771604363197,183.2777660303161,0.6865346464601285,586.8076592658474,0.03848866623816596,0.034564528775999075,157.19822572630596,34.516550194791755,20.43351781715923,0.2565531011261766
219,3143.2028723629833,8.86525565252483,10.947524827428072,88.70133241560303,192.50766742452893,0.44339045018318546,380.5490226392981,0.029695404351457965,0.14635908147482163,273.1352361716738,44.95363436688417,140.069776151076,0.2512873187536877
220,3140.887173870651,7.162189659981056,7.749983912030475,88.65727659192707,236.50755175197145,0.3455400400026939,1501.6112106920014,0.0984709680719144,0.056795143196153274,78.79812525701344,22.42621768000702,44.87376191843025,0.2568094594383437
221,3010.00934096291,8.975045118007532,10.797800311153086,43.54886296497924,149.52638104295326,0.3759342081955898,732.6591852026303,0.12144324284883572,0.06651780476248657,120.56156989178494,55.919663063940796,69.0961405223108,0.3257178972810243
222,3121.342636000758,8.295337560076037,10.060099947621833,64.94211521273743,199.2032132847491,0.5454877845885966,1287.3228182570665,0.10736625183650877,0.027540680689586317,145.27891900722247,56.43746485337877,23.191669459312624,0.23811537254685883
223,2522.4807007745508,8.03934542914275,15.404793340524433,21.730660501244174,144.39484835822532,0.6917373545003705,1458.4586557148773,0.07463551461174667,0.06619685067299357,205.85870553615104,74.44856103731914,101.02523112007742,0.3076699318597693
224,621.2195933295524,1.5567908906145753,5.4684250382547015,12.819328209120094,227.7352657799,0.6720666374162803,513.470254378101,0.07661292775270505,0.034947330666914495,85.0221353021059,56.30441020508551,125.93405005688206,0.3151638851036316
225,2074.48522041452,5.014963884127054,8.388750509582234,20.693235728619165,169.64407049495549,0.6478298608876212,1279.5742790290667,0.03262961834896799,0.0684912393321743,121.73607661141413,86.21143128092949,101.98783772867343,0.25352941906131954
226,2555.5678567320474,5.853575050299716,8.49494280990553,30.482230585782247,233.46123653891485,0.35907018033261173,1810.9746456513567,0.046272313110242394,0.13710733246777063,351.7491027928856,35.11972432357011,25.233741328687493,0.2847062798999226
227,2312.424228432226,10.397755981674688,11.522189483193587,11.863514326608207,177.07718357287231,0.3466809922447724,228.35902858424927,0.1255166529586974,0.08983874333874485,132.9899309092537,35.350571334728286,67.55329040708844,0.2299120253561986
228,3204.3954900519566,9.220725535485926,15.772866256452133,87.2405349584066,180.90967081244463,0.39064511731441875,1173.2926894003601,0.10079955049877866,0.05124204683927908,179.75558982931662,76.30892816726698,116.85374067525692,0.2702019171113204
229,2270.6945493344206,2.8751070804228545,5.383581845107402,63.42795336157004,169.41806729423422,0.6019297046760521,269.24029664670195,0.013693973222340406,0.030312913597996326,332.2943736369191,62.421954754551045,40.759940621739716,0.2422680140396974
230,3269.8686463148965,16.66118476380397,21.68702873098134,70.42956680831229,169.5754382571612,0.4758259757944511,1185.7567910282512,0.12892235277270253,0.12271637987011486,303.43394619205344,24.07331022330674,57.65157999022526,0.21075149408622554
231,3098.624095626076,11.17194739328769,14.470984282142524,46.572120333666255,163.37572185024518,0.4461418933576562,595.0615027513982,0.11239053698100203,0.08694671368155661,290.29811145165104,43.62075064378095,84.11531833795722,0.2786964571241607
232,3310.261797619593,16.361146510355326,17.273919621572883,88.30151003915032,145.05888809612836,0.48434652672755335,939.5329612564454,0.14393169369005424,0.05469895672502171,78.30543263109169,43.23025164793414,79.14557939605035,0.22546859331452482
233,3149.856719491073,15.605511012905255,22.41813509040678,38.38209231562148,221.588015014311,0.31703226985015537,1420.5643816235292,0.09504572660253562,0.2527055784560563,343.7954678722284,26.189191272942786,37.578366815202884,0.21323895103193746
234,2459.1987101979885,2.6557634180724703,3.6115787870673217,94.57957524463046,218.39519225232812,0.4516486134344832,234.78609363717055,0.034709400375063246,0.05829712906104351,24.59534792196783,91.3868686438601,81.29379731173681,0.327396586361974
235,2751.0263888559693,7.431338462337899,8.880208681837685,32.92449359535326,229.57047897203938,0.6462979576512803,731.4780687226319,0.12542123455265997,0.06691175183280947,297.4564610883491,45.47778753740236,61.820883304776146,0.2530125605511927
236,1864.795365043538,2.3385090375067397,4.253570015051766,50.47991505291116,236.61522785143643,0.6928943192965669,64.51034111928536,0.03170011796204412,0.04940631927711567,267.04620737853566,67.01338253307168,95.57984565628239,0.2783067225500922
237,3051.140712256216,10.848536412606983,13.781394120809722,34.059108404100286,149.327607219133,0.3756926186827381,1974.4092818100557,0.08123768366293029,0.11906453357126892,37.064000478384386,82.8270284082503,135.380234960297,0.2876327030269755
238,2675.7093571160685,7.481434372555527,8.816565727411282,29.082279918416937,155.03864607463362,0.3992771802139078,300.56532983954116,0.06072329846084792,0.09380789302834038,166.0020859836654,57.559989727682975,49.26713897199165,0.30487681050854165
239,3277.555117774335,16.575893882077192,19.350454901243523,65.22893390529842,169.0788593210447,0.43827741527163233,1184.9202574100982,0.2558976793508947,0.026858323341965983,302.43040378316135,61.115146304078245,30.933958004754356,0.2847635800746983
240,2820.0426252908123,7.4066962999522135,12.655760025388618,35.712833525203536,165.74897723756627,0.6327762341034587,388.30834814153656,0.10540813063540115,0.008404576591827223,156.25901466759296,83.67363661283458,24.906285333839143,0.27845216178285165
241,2557.8685290144676,7.503471743809056,8.157426128741474,21.631984569786738,210.4265842283799,0.365378769503769,106.85793241341216,0.1285213420450953,0.051700313675547324,13.139135057701708,11.721542066841867,113.13613489876118,0.21711433092375249
242,2482.8540985588106,8.264045139446615,12.54383435296021,19.14257457768592,161.801514114562,0.4437363618845901,766.210777981713,0.07299433768099178,0.022766894526058394,319.52409954121623,92.48509338135847,42.12782531515691,0.20849024870926938
243,2978.260896395752,4.781955423478678,6.933432000338788,93.9662158010726,236.26418574166132,0.6574140955425227,385.3872704955673,0.0860200835747653,0.0515046282982769,159.53339092526184,59.97971699173553,137.0608792233169,0.28547556300206944
244,3202.9881232285684,8.739618329531961,11.43360365236324,92.78353148144855,153.83108640390796,0.37108544943147526,619.4937057038626,0.05177645287605604,0.07682774880292977,355.4193992613896,74.27921204646928,28.608839631958777,0.26869824916705026
245,2981.6501137987266,5.575549722869351,9.663096260917257,80.39686935508256,234.75830582187538,0.3754257618213648,1428.3905013216036,0.06763116757115722,0.07025610589801566,49.437835284448795,45.25785490044283,37.81909415154625,0.326800562622363
246,2113.386006256141,2.7950152107076933,8.068690440061623,77.9647156955738,224.86363580594613,0.6369487642144338,1187.779155824897,0.02894069958474459,0.041124990329934205,253.81220208444506,35.0606084264716,112.51521304690795,0.32653382719081525
247,1802.6863563986915,3.2107238235630295,9.154589379719642,32.46868158779341,227.47417061076004,0.3051007730491698,722.6199625428519,0.036349132462476466,0.04571218788848214,354.5849100850919,62.642663185845905,83.74912406084168,0.28672677559132576
248,3165.324200352519,8.503698739812545,9.710718299127874,81.05313235618628,151.1818306045743,0.3010037563795439,776.5049938029881,0.06064689655747793,0.08049010710771991,179.81616582837208,88.60778410469612,88.55834845305786,0.2655680086612017
249,3169.7321613520985,10.267232400281369,11.8250760343736,77.35434906166377,207.1392824070881,0.34159251315193234,42.72531719557472,0.11903259191302612,0.12500708067669528,149.40324192407184,38.878048969979,85.41640553800603,0.27595296078592135
250,3207.027685069939,8.679113544534083,10.891737647451798,93.99802014254337,154.32468135235618,0.5686597303784545,97.45705681403287,0.0896481888686288,0.10374684765245183,94.75825028408993,42.26692879505656,132.66873643658727,0.2885409288029913
251,2584.6206720992927,7.708849435615892,14.930351333233228,25.98877131712287,195.88308853703165,0.6314681110673923,1954.3084920198114,0.07292138548671025,0.08354373214242629,215.32727203986258,96.18970709120347,69.167450893692,0.3029322084986587
